product_code,product_name,maker_name,package_spec,purchase_price
4987080303916,リマプロストアルファデクス錠５μｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,890
4987080320111,エスゾピクロン錠２ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1113
4987080322115,エスゾピクロン錠３ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1314
4987080323013,カルボシステイン錠２５０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080323037,カルボシステイン錠２５０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 1000錠,9454
4987080324010,カルボシステイン錠５００ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080325017,ニセルゴリン錠５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,918
4987080327028,硝酸イソソルビドテープ４０ｍｇ「サワイ」,沢井製薬,包装小 100枚,2926
4987080344117,バルヒディオ配合錠ＥＸ「サワイ」,沢井製薬,ＰＴＰ 100錠,1853
4987080362012,トアラセット配合錠「サワイ」,沢井製薬,ＰＴＰ 100錠,1300
4987080364115,ビカルタミドＯＤ錠８０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 30錠,2964
4987080379119,プロピベリン塩酸塩錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1090
4987080379218,プロピベリン塩酸塩錠２０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,2318
4987080394013,ベザフィブラートＳＲ錠２００ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080396017,アロプリノール錠１００ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,727
4987080398011,エピナスチン塩酸塩錠２０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1654
4987080405115,クロピドグレル錠７５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,2709
4987080406112,ラロキシフェン塩酸塩錠６０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1945
4987080506010,エンペラシン配合錠,沢井製薬,ＰＴＰ 100錠,554
4987080509011,ビタダン配合錠,沢井製薬,ＰＴＰ 100錠,918
4987080515074,プランルカストカプセル１１２．５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 140カプセル,2978
4987080515081,プランルカストカプセル１１２．５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 700カプセル,14889
4987080536628,ツロブテロールテープ２ｍｇ「サワイ」,沢井製薬,包装小 70枚,2029
4987080537113,ファモチジンＤ錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080537311,セフポドキシムプロキセチル錠１００ｍｇ「ＳＷ」,沢井製薬,ＰＴＰ 100錠,3208
4987080541318,セフカペンピボキシル塩酸塩錠１００ｍｇ「ＳＷ」,沢井製薬,ＰＴＰ 100錠,3736
4987080546313,◆セフジトレンピボキシル錠１００ｍｇ｢ＳＷ｣,沢井製薬,ＰＴＰ 100錠 (1錠×100),9999999999
4987080549314,クラリスロマイシン錠２００ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,2072
4987080553113,ニフェジピンＣＲ錠２０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,827
4987080556114,ニフェジピンＣＲ錠４０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1545
4987080557012,フルバスタチン錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,936
4987080557418,アンブロキソール塩酸塩Ｌカプセル４５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100カプセル,1463
4987080558019,フルバスタチン錠２０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1809
4987080558316,◆塩酸プロピベリン錠１０ｍｇ｢ＳＷ｣,沢井製薬,ＰＴＰ 100錠 (1錠×100),9999999999
4987080559016,フルバスタチン錠３０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,2327
4987080559313,◆塩酸プロピベリン錠２０ｍｇ｢ＳＷ｣,沢井製薬,ＰＴＰ 100錠 (1錠×100),9999999999
4987080573630,フルチカゾン点鼻液５０μｇ「サワイ」２８噴霧用,沢井製薬,包装小 10瓶,3778
4987080595311,エリスロマイシン錠２００ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1754
4987080598015,ピオグリタゾン錠１５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1042
4987080612810,アスピリン腸溶錠１００ｍｇ「ＺＥ」,沢井製薬,ＰＴＰ 100錠,536
4987080627111,ベタメタゾン錠０．５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080633112,ニコランジル錠５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,554
4987080636113,ベラプロストＮａ錠２０μｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1927
4987080670018,ラベプラゾールＮａ錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,2138
4987080674016,フルボキサミンマレイン酸塩錠２５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,9999999999
4987080680017,カルベジロール錠２．５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080681014,ポラプレジンクＯＤ錠７５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1300
4987080718017,ピオグリタゾン錠３０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1870
4987080737414,イコサペント酸エチル粒状カプセル９００ｍｇ「サワイ」,沢井製薬,分包 84包,3145
4987080773016,プラバスタチンＮａ錠５ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,9999999999
4987080774013,プラバスタチンＮａ錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,1270
4987080781011,カルベジロール錠１０ｍｇ「サワイ」,沢井製薬,ＰＴＰ 100錠,945
4987080783015,シンバスタチン錠５ｍｇ「ＳＷ」,沢井製薬,ＰＴＰ 100錠,1558
4987080817314,エチゾラム錠０．２５ｍｇ「ＳＷ」,沢井製薬,ＰＴＰ 100錠,554
4987081100293,ロキソニンテープ５０ｍｇ,第一三共,包装小 70枚,808
4987081100316,ロキソニンテープ１００ｍｇ,第一三共,包装小 70枚,1120
4987081100422,フロジン外用液５％,第一三共,包装小 300ＭＬ,4703
4987081100651,ユリーフ錠４ｍｇ,第一三共,ＰＴＰ 100錠,2562
4987081100811,フェノバール錠３０ｍｇ,第一三共,ＰＴＰ 100錠,945
4987081101092,ロキソニンテープ１００ｍｇ,第一三共,包装小 350枚,5600
4987081102303,レザルタス配合錠ＬＤ,第一三共,ＰＴＰ 100錠,2323
4987081102402,レザルタス配合錠ＨＤ,第一三共,ＰＴＰ 100錠,4324
4987081102709,リクシアナ錠１５ｍｇ,第一三共,ＰＴＰ 100錠,19730
4987081102815,リクシアナ錠６０ｍｇ,第一三共,ＰＴＰ 100錠,36600
4987081103003,イナビル吸入粉末剤２０ｍｇ,第一三共,包装小 2キット,3700
4987081103119,オルメテックＯＤ錠１０ｍｇ,第一三共,ＰＴＰ 100錠,1546
4987081103157,オルメテックＯＤ錠２０ｍｇ,第一三共,ＰＴＰ 100錠,2819
4987081103324,エフィエント錠３．７５ｍｇ,第一三共,ＰＴＰ 100錠,21840
4987081103560,デノタスチュアブル配合錠,第一三共,ＳＰ 60錠,610
4987081103928,ユリーフＯＤ錠４ｍｇ,第一三共,ＰＴＰ 100錠,2590
4987081105403,ロキソニン錠６０ｍｇ,第一三共,ＰＴＰ 100錠,945
4987081105519,ロキソニンゲル１％,第一三共,包装小 250Ｇ,578
4987081106004,オラセフ錠２５０ｍｇ,第一三共,ＰＴＰ 100錠,5630
4987081106998,リクシアナＯＤ錠１５ｍｇ,第一三共,ＰＴＰ 100錠,19730
4987081107032,リクシアナＯＤ錠３０ｍｇ,第一三共,ＰＴＰ 100錠,36110
4987081107070,リクシアナＯＤ錠６０ｍｇ,第一三共,ＰＴＰ 100錠,36600
4987081107803,ビムパットドライシロップ１０％,第一三共,バラ 100Ｇ,34330
4987081108688,レイボー錠１００ｍｇ,第一三共,ＰＴＰ 30錠,15260
4987081108701,タリージェ錠２．５ｍｇ,第一三共,ＰＴＰ 100錠,5990
4987081108756,タリージェ錠５ｍｇ,第一三共,ＰＴＰ 100錠,8240
4987081109654,ミネブロＯＤ錠１．２５ｍｇ,第一三共,ＰＴＰ 100錠,4200
4987081120000,カルブロック錠８ｍｇ,第一三共,ＰＴＰ 100錠,1168
4987081120048,カルブロック錠１６ｍｇ,第一三共,ＰＴＰ 100錠,2317
4987081120260,タリージェＯＤ錠５ｍｇ,第一三共,ＰＴＰ 100錠,8240
4987081127603,クラビット錠２５０ｍｇ,第一三共,ＰＴＰ 100錠,5602
4987081153657,トランサミン錠２５０ｍｇ,第一三共,ＰＴＰ 100錠,945
4987081160273,アーチスト錠２．５ｍｇ,第一三共,ＰＴＰ 100錠,981
4987081181490,ピオグリタゾン錠３０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1870
4987081182312,アトルバスタチン錠５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081182664,ロサルタンＫ錠２５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081183289,バルサルタン錠４０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 140錠,1323
4987081183326,バルサルタン錠８０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 140錠,1646
4987081183579,レボフロキサシン錠５００ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 50錠,2841
4987081184132,ナフトピジルＯＤ錠２５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081184309,メトホルミン塩酸塩錠５００ｍｇＭＴ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,9999999999
4987081184477,アマルエット配合錠３番「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1332
4987081185337,アゾセミド錠６０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1006
4987081185412,カルベジロール錠１．２５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081185481,カルベジロール錠１０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081185597,カルベジロール錠２０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081185719,フェブキソスタット錠１０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,554
4987081185740,フェブキソスタット錠２０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081185795,フェブキソスタット錠４０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1541
4987081186211,◆モンテルカストチュアブル錠５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠 (1錠×100),543
4987081186464,テルミサルタン錠２０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 140錠,1323
4987081186518,テルミサルタン錠４０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 140錠,2181
4987081186556,テルミサルタン錠８０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,2305
4987081186655,テルチア配合錠ＡＰ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1968
4987081186709,テルチア配合錠ＢＰ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,2770
4987081186754,テラムロ配合錠ＡＰ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1927
4987081186853,テラムロ配合錠ＢＰ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,2819
4987081186907,ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081187003,ロスバスタチン錠５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1657
4987081187102,オルメサルタンＯＤ錠１０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,945
4987081187171,オルメサルタンＯＤ錠２０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1621
4987081187249,オルメサルタンＯＤ錠４０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,2278
4987081187331,リバーロキサバン錠１５ｍｇ「バイエル」,第一三共,ＰＴＰ 100錠,20422
4987081187836,シロドシンＯＤ錠４ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,1189
4987081188666,ビカルタミド錠８０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 30錠,2997
4987081188703,ビカルタミドＯＤ錠８０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 30錠,2997
4987081189304,メマンチン塩酸塩ＯＤ錠５ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 14錠,268
4987081189458,エゼチミブ錠１０ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 100錠,2765
4987081189656,ガランタミンＯＤ錠４ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 56錠,917
4987081189700,ガランタミンＯＤ錠８ｍｇ「ＤＳＥＰ」,第一三共,ＰＴＰ 56錠,1202
4987081189939,ロキソプロフェンＮａテープ５０ｍｇ「ＤＳＥＰ」,第一三共,包装小 70枚,808
4987081189960,ロキソプロフェンＮａテープ１００ｍｇ「ＤＳＥＰ」,第一三共,包装小 70枚,1120
4987081202775,アーチスト錠１０ｍｇ,第一三共,ＰＴＰ 100錠,1468
4987081333509,フェノバール散１０％,第一三共,バラ 100Ｇ,700
4987081364329,ベプリコール錠５０ｍｇ,第一三共,ＰＴＰ 100錠,9999999999
4987081415328,メバロチン錠５,第一三共,ＰＴＰ 100錠,1089
4987081415908,メバロチン錠１０,第一三共,ＰＴＰ 100錠,1600
4987081419203,ジルテック錠１０,第一三共,ＰＴＰ 100錠,1789
4987081474004,ロキソニンパップ１００ｍｇ,第一三共,包装小 70枚,1120
4987084114419,クラビット点眼液０．５％,参天製薬,包装小 25ＭＬ,1335
4987084114525,クラビット点眼液１．５％,参天製薬,包装小 50ＭＬ,2371
4987084120366,サンコバ点眼液０．０２％,参天製薬,包装小 10瓶,832
4987084130211,タリビッド点眼液０．３％,参天製薬,包装小 50ＭＬ,4782
4987084152558,ヒアレイン点眼液０．１％,参天製薬,包装小 10瓶,2014
4987084154248,フルメトロン点眼液０．１％,参天製薬,包装小 50ＭＬ,1250
4987084170101,ジクアス点眼液３％,参天製薬,包装小 10瓶,3094
4987084232427,チモプトールＸＥ点眼液０．２５％,参天製薬,包装小 25ＭＬ,5800
4987084282224,リボスチン点眼液０．０２５％,参天製薬,包装小 50ＭＬ,3270
4987084309044,アレジオンＬＸ点眼液０．１％,参天製薬,包装小 50ＭＬ,21960
4987084313997,ピレノキシン懸濁性点眼液０．００５％「参天」,参天製薬,包装小 10瓶,609
4987084316318,エピナスチン塩酸塩ＬＸ点眼液０．１％「ＳＥＣ」,参天製薬,包装小 50ＭＬ,11240
4987084316912,ジクアスＬＸ点眼液３％,参天製薬,包装小 10瓶,6850
4987084318404,レバミピド懸濁性点眼液２％「参天」,参天製薬,包装小 10瓶,3850
4987084319548,アレジオン眼瞼クリーム０．５％,参天製薬,包装小 20Ｇ,30060
4987086151238,カルナクリン錠５０,三和化学研究所,ＰＴＰ 100錠,1152
4987086170741,グリメピリド錠０．５ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,918
4987086170802,グリメピリド錠１ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,945
4987086220569,ラグノスＮＦ経口ゼリー分包１２ｇ,三和化学研究所,包装小 84包,3791
4987086230902,ダイアート錠６０ｍｇ,三和化学研究所,ＰＴＰ 100錠,1395
4987086231046,ダイアモックス錠２５０ｍｇ,三和化学研究所,ＰＴＰ 100錠,1603
4987086260237,テルミサルタン錠２０ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,945
4987086362252,フルチカゾン点鼻液５０μｇ「三和」２８噴霧用,三和化学研究所,包装小 10瓶,2540
4987086390644,ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」,三和化学研究所,包装小 60個,4158
4987086390651,ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」,三和化学研究所,包装小 105個,7276
4987086410670,メトアナ配合錠ＨＤ,三和化学研究所,ＰＴＰ 100錠,3706
4987086420907,モンテルカストチュアブル錠５ｍｇ「三和」,三和化学研究所,ＰＴＰ 28錠,451
4987086471282,ロキソプロフェンＮａ錠６０ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,918
4987086510882,ＭＳ冷シップ「タカミツ」,三和化学研究所,包装小 1000Ｇ,809
4987086512251,ＭＳ温シップ「タカミツ」,三和化学研究所,包装小 1000Ｇ,809
4987086533485,ケトプロフェンテープ２０ｍｇ「三和」,三和化学研究所,包装小 70枚,808
4987086533546,ケトプロフェンテープ４０ｍｇ「三和」,三和化学研究所,包装小 70枚,1120
4987086542050,サルポグレラート塩酸塩錠１００ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,2575
4987086621212,フルバスタチン錠２０ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,1763
4987086621250,フルバスタチン錠３０ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,2485
4987086651509,ミチグリニドＣａ・ＯＤ錠５ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,554
4987086651578,ミチグリニドＣａ・ＯＤ錠１０ｍｇ「三和」,三和化学研究所,ＰＴＰ 100錠,739
4987087003604,リンデロン－Ｖ軟膏０．１２％,塩野義製薬,包装小 50Ｇ,760
4987087003703,リンデロン－Ｖクリーム０．１２％,塩野義製薬,包装小 50Ｇ,760
4987087003826,リンデロン－ＶＧ軟膏０．１２％,塩野義製薬,包装小 50Ｇ,1246
4987087003871,リンデロン－ＶＧクリーム０．１２％,塩野義製薬,包装小 50Ｇ,1246
4987087006643,眼・耳科用リンデロンＡ軟膏,塩野義製薬,包装小 50Ｇ,3015
4987087010541,リンデロン－ＶＧクリーム０．１２％,塩野義製薬,包装小 150Ｇ,3701
4987087016246,アルメタ軟膏,塩野義製薬,包装小 50Ｇ,927
4987087022858,フルメタ軟膏,塩野義製薬,包装小 50Ｇ,805
4987087025552,メジコン錠１５ｍｇ,塩野義製薬,ＰＴＰ 100錠,774
4987087025934,プレドニン眼軟膏,塩野義製薬,包装小 50Ｇ,3737
4987087026412,フロモックス錠１００ｍｇ,塩野義製薬,ＰＴＰ 100錠,3702
4987087028997,リンデロン－Ｖローション,塩野義製薬,包装小 100ＭＬ,1521
4987087029000,リンデロン－ＶＧローション,塩野義製薬,包装小 100ＭＬ,2494
4987087030976,クラリチンレディタブ錠１０ｍｇ,塩野義製薬,包装小 50錠,1352
4987087032178,メジコン散１０％,塩野義製薬,バラ 100Ｇ,1873
4987087032369,リンデロン錠０．５ｍｇ,塩野義製薬,ＰＴＰ 100錠,936
4987087033359,イルベタン錠１００ｍｇ,塩野義製薬,ＰＴＰ 100錠,3450
4987087033526,リンデロン点眼・点耳・点鼻液０．１％,塩野義製薬,包装小 50ＭＬ,2187
4987087034615,フルイトラン錠１ｍｇ,塩野義製薬,ＰＴＰ 100錠,909
4987087034868,ＳＧ配合顆粒,塩野義製薬,ＳＰ 105Ｇ,708
4987087034936,シナール配合錠,塩野義製薬,ＰＴＰ 100錠,576
4987087034967,シナール配合顆粒,塩野義製薬,ＳＰ 105Ｇ,614
4987087035032,ＰＬ配合顆粒,塩野義製薬,ＳＰ 100Ｇ,602
4987087035049,ＰＬ配合顆粒,塩野義製薬,ＳＰ 1000Ｇ,6036
4987087035179,メジコン配合シロップ,塩野義製薬,調剤用 500ＭＬ,712
4987087042009,イソジンシュガーパスタ軟膏,塩野義製薬,調剤用 100Ｇ,668
4987087042054,イソジンガーグル液７％,塩野義製薬,包装小 1500ＭＬ,4142
4987087042726,ゾフルーザ錠２０ｍｇ,塩野義製薬,ＰＴＰ 10錠,21727
4987087042894,バクタミニ配合錠,塩野義製薬,バラ 800錠,24018
4987087043099,ゾコーバ錠１２５ｍｇ,塩野義製薬,ＰＴＰ 7錠,44215
4987087043167,クービビック錠５０ｍｇ,塩野義製薬,ＰＴＰ 100錠,9999999999
4987103010982,新レシカルボン坐剤,ゼリア新薬工業,包装小 12個,796
4987103011637,プロマックＤ錠７５,ゼリア新薬工業,ＰＴＰ 100錠,1405
4987103012900,アコファイド錠１００ｍｇ,ゼリア新薬工業,ＰＴＰ 100錠,2735
4987104054114,モサプリドクエン酸塩錠５ｍｇ「ＺＥ」,全星薬品工業,ＰＴＰ 100錠,945
4987104064014,ビソプロロールフマル酸塩錠０．６２５ｍｇ「ＺＥ」,全星薬品工業,ＰＴＰ 100錠,9999999999
4987104064113,ビソプロロールフマル酸塩錠２．５ｍｇ「ＺＥ」,全星薬品工業,ＰＴＰ 100錠,9999999999
4987114023001,◆乳糖水和物｢ホエイ｣,ヴィアトリス製薬,バラ 500Ｇ (1Ｇ×500),784
4987114038401,◆亜鉛華軟膏「ホエイ」,ヴィアトリス製薬,調剤用 500Ｇ (1Ｇ×500),9999999999
4987114074409,ミノマイシン錠５０ｍｇ,ファイザー,ＰＴＰ 100錠,1068
4987114075000,ミノマイシンカプセル１００ｍｇ,ファイザー,ＰＴＰ 100カプセル,2093
4987114076205,ビブラマイシン錠５０ｍｇ,ファイザー,ＰＴＰ 100錠,1113
4987114077202,ビブラマイシン錠１００ｍｇ,ファイザー,ＰＴＰ 100錠,1959
4987114121103,トビエース錠４ｍｇ,ファイザー,ＰＴＰ 100錠,12027
4987114124005,ジスロマック錠２５０ｍｇ,ファイザー,ＰＴＰ 60錠,7859
4987114175601,エリキュース錠２．５ｍｇ,ファイザー,ＰＴＰ 100錠,10218
4987114176004,エリキュース錠５ｍｇ,ファイザー,ＰＴＰ 100錠,18441
4987114198907,◆ベンズブロマロン錠５０ｍｇ「ＮＭ」,武田薬品工業,ＰＴＰ 1000錠 (1錠×1000),9999999999
4987114219008,◆プレガバリンＯＤ錠１５０ｍｇ「ＶＴＲＳ」,ヴィアトリス製薬,ＰＴＰ 100錠 (1錠×100),9999999999
4987114223708,ポンタールカプセル２５０ｍｇ,ファイザー,ＰＴＰ 100カプセル,585
4987114347107,アタラックス－Ｐカプセル２５ｍｇ,ファイザー,ＰＴＰ 100カプセル,554
4987114553102,ワイパックス錠１．０,ファイザー,ＰＴＰ 100錠,554
4987114553409,ワイパックス錠０．５,ファイザー,ＰＴＰ 100錠,554
4987114814807,メドロール錠４ｍｇ,ファイザー,ＳＰ 100錠,842
4987114933409,ハルシオン０．２５ｍｇ錠,ファイザー,ＰＴＰ 100錠,684
4987114936301,アルダクトンＡ錠２５ｍｇ,ファイザー,ＰＴＰ 100錠,1150
4987114940803,ミグシス錠５ｍｇ,ファイザー,ＰＴＰ 140錠,1941
4987114941404,ネオメドロールＥＥ軟膏,ファイザー,包装小 30Ｇ,1066
4987114981202,パキロビッドパック３００,ファイザー,ＰＴＰ 5シート,55850
4987116040419,アレビアチン錠１００ｍｇ,住友ファーマ,ＰＴＰ 100錠,1161
4987116140096,アイミクス配合錠ＬＤ,住友ファーマ,ＰＴＰ 100錠,3670
4987116140133,アイミクス配合錠ＨＤ,住友ファーマ,ＰＴＰ 100錠,4237
4987116140218,アロチノロール塩酸塩錠１０ｍｇ「ＤＳＰ」,住友ファーマ,ＰＴＰ 100錠,1189
4987116140294,イルベサルタン錠１００ｍｇ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 100錠,1558
4987116140317,イルアミクス配合錠ＬＤ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 100錠,1558
4987116140331,イルアミクス配合錠ＨＤ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 100錠,1801
4987116155519,アムロジンＯＤ錠５ｍｇ,住友ファーマ,ＰＴＰ 100錠,1144
4987116176514,ナトリックス錠１,住友ファーマ,ＰＴＰ 100錠,945
4987116212212,ガスモチン錠５ｍｇ,住友ファーマ,ＰＴＰ 100錠,945
4987116530002,メトグルコ錠２５０ｍｇ,住友ファーマ,ＰＴＰ 100錠,945
4987116530040,シュアポスト錠０．２５ｍｇ,住友ファーマ,ＰＴＰ 100錠,1468
4987116530101,メトグルコ錠５００ｍｇ,住友ファーマ,ＰＴＰ 100錠,945
4987116530132,エクメット配合錠ＬＤ,住友ファーマ,ＰＴＰ 100錠,4252
4987116530170,エクメット配合錠ＨＤ,住友ファーマ,ＰＴＰ 100錠,4188
4987116530217,エクア錠５０ｍｇ,住友ファーマ,ＰＴＰ 100錠,3816
4987116530316,メトホルミン塩酸塩錠２５０ｍｇＭＴ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 100錠,945
4987116530323,メトホルミン塩酸塩錠２５０ｍｇＭＴ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 1000錠,9454
4987116530347,メトホルミン塩酸塩錠５００ｍｇＭＴ「ＤＳＰＢ」,住友ファーマ,ＰＴＰ 100錠,945
4987116530415,ツイミーグ錠５００ｍｇ,住友ファーマ,ＰＴＰ 100錠,3037
4987116545525,グリミクロンＨＡ錠２０ｍｇ,住友ファーマ,ＰＴＰ 100錠,659
4987117616521,バップフォー錠２０,大鵬薬品工業,ＰＴＰ 100錠,3499
4987117773217,メサデルム軟膏０．１％,大鵬薬品工業,包装小 50Ｇ,432
4987117773309,メサデルム軟膏０．１％,大鵬薬品工業,調剤用 100Ｇ,856
4987117775068,メサデルムローション０．１％,大鵬薬品工業,包装小 100Ｇ,865
4987120101601,レボセチリジン塩酸塩錠２．５ｍｇ「タカタ」,高田製薬,ＰＴＰ 100錠,1077
4987120104305,クエチアピン細粒５０％「タカタ」,高田製薬,バラ 100Ｇ,13207
4987120117732,リスペリドン内用液１ｍｇ／ｍＬ「タカタ」,高田製薬,包装小 35ＭＬ,696
4987120120206,ロキソプロフェンＮａテープ１００ｍｇ「タカタ」,高田製薬,包装小 70枚,1234
4987120121906,フルチカゾンフランカルボン酸エステル点鼻液２７．５μｇ「タカタ」５６噴霧用,高田製薬,包装小 5瓶,2089
4987120223709,カルボシステインシロップ５％「タカタ」,高田製薬,調剤用 500ＭＬ,1227
4987120223808,カルボシステインＤＳ５０％「タカタ」,高田製薬,バラ 100Ｇ,9999999999
4987120226304,ツロブテロールテープ１ｍｇ「タカタ」,高田製薬,包装小 70枚,1196
4987120246036,セレスタミン配合錠,高田製薬,ＰＴＰ 500錠,3636
4987120246104,セレスタミン配合シロップ,高田製薬,調剤用 500ＭＬ,2500
4987120263002,ゲンタシン軟膏０．１％,高田製薬,包装小 100Ｇ,990
4987120263101,ゲンタシンクリーム０．１％,高田製薬,包装小 100Ｇ,999
4987120269813,マキサカルシトール軟膏２５μｇ／ｇ「タカタ」,高田製薬,包装小 100Ｇ,9999999999
4987123000178,レボセチリジン塩酸塩錠５ｍｇ「武田テバ」,武田薬品工業,ＰＴＰ 100錠,1314
4987123000758,カルバゾクロムスルホン酸Ｎａ錠３０ｍｇ「あすか」,武田薬品工業,ＰＴＰ 600錠,3327
4987123000949,アイラミド配合懸濁性点眼液,武田薬品工業,包装小 25ＭＬ,8521
4987123001175,ジルムロ配合錠ＨＤ「武田テバ」,武田薬品工業,ＰＴＰ 100錠,2494
4987123001373,ヒアルロン酸Ｎａ点眼液０．１％「センジュ」,武田薬品工業,包装小 10瓶,1297
4987123001564,スクラルファート内用液１０％「ＮＩＧ」,武田薬品工業,包装小 2100ＭＬ,3180
4987123002097,フルチカゾンフランカルボン酸エステル点鼻液２７．５μｇ「武田テバ」５６噴霧用,武田薬品工業,包装小 1キット,498
4987123002523,ラメルテオン錠８ｍｇ「武田テバ」,武田薬品工業,ＰＴＰ 100錠,2031
4987123002721,オメガ－３脂肪酸エチル粒状カプセル２ｇ「武田テバ」,武田薬品工業,分包 56包,3853
